335.6304244995117,1671
p1,p2,p3,p4,wsm6,kessler,thompson,morrison
582.705234375,582.69515625,582.89265625,582.633203125,329.1445115006009,329.52108322512646,329.2111983469418,329.2710534150119
569.108671875,569.09328125,569.2873046875,569.039140625,329.3022419768728,329.7215133297992,329.366530020217,329.41155645412283
555.516875,555.497578125,555.686953125,555.4498828125,329.49424235754583,329.9575728716211,329.55251867774587,329.58528747305036
541.9302734375,541.9090625,542.0918359375,541.865546875,329.7422416875338,330.2218525047564,329.7809095510001,329.79570268224074
528.3491015625,528.3278125,528.502421875,528.2860546875,330.0118514516068,330.4055836991304,330.0178243833622,330.01786844826273
514.7725390625,514.751640625,514.9191015625,514.711015625,330.1291573075252,330.33323607304,330.13072848886424,330.1171191904549
501.1987890625,501.178515625,501.3403125,501.1389453125,329.92267647984,330.1492575812908,329.9123291337607,329.8920017354112
487.6268359375,487.607421875,487.7640234375,487.56875,329.5689910687657,329.9308678118894,329.5763269829362,329.55602114161167
474.0565625,474.038203125,474.189609375,474.000078125,329.20563618729454,329.69735292789113,329.2047573383605,329.1875635781278
460.487890625,460.4706640625,460.616640625,460.4328125,328.8151652415182,329.44410607576486,328.81578074858834,328.8049226588573
446.919921875,446.9046875,447.0447265625,446.866796875,328.4206478223093,329.1659590395735,328.4179926643103,328.4164943378379
433.3515625,433.340234375,433.4730078125,433.30109375,327.9458698996403,328.85914619187076,327.94900134485204,327.9874644070792
419.7828125,419.776875,419.900703125,419.734921875,327.44619624669866,328.5302343377208,327.45487940133756,327.503856798791
406.2140625,406.21390625,406.32828125,406.1684765625,327.03488765030636,328.1721914480138,327.0515459532779,327.10190874813344
392.6457421875,392.6504296875,392.75625,392.6021875,326.7272248385388,327.73354646823356,326.7396509157531,326.7966872919905
379.0778125,379.08640625,379.1846875,379.03625,326.4939837970482,327.38734077555347,326.51713522121213,326.58010731738324
365.5103125,365.5223828125,365.6137109375,365.4708203125,326.3516408842623,327.13605198030984,326.3982113430825,326.44843688132977
351.9430859375,351.95859375,352.043359375,351.90578125,326.33799463165275,326.96403016281505,326.40440730338497,326.4080210171895
338.37640625,338.395,338.473671875,338.3412109375,326.47616241207174,326.8620175368584,326.51628937378035,326.46306294197444
324.810546875,324.831640625,324.90478515625,324.77716796875,326.6987914097418,326.8273632733123,326.7038507473619,326.6135834878421
311.2455859375,311.2683984375,311.3365234375,311.21369140625,326.9683937821638,326.85977185509915,326.95342954371205,326.84372257980067
297.68138671875,297.7052734375,297.76884765625,297.6508203125,327.2693107430742,326.9587223133351,327.2549600081871,327.1652208154991
284.11779296875,284.1422265625,284.201640625,284.0884765625,327.58736370493006,327.12488842409414,327.58077124191567,327.5211029886156
270.5546875,270.57923828125,270.63484375,270.5265625,327.9363916231867,327.3584723586517,327.93047291210166,327.8971240569133
256.99197265625,257.01625,257.06833984375,256.965078125,328.314944046063,327.6613815531264,328.30932484875063,328.31781696476355
243.4295703125,243.4533203125,243.5020703125,243.40390625,328.72275155697406,328.03595911177325,328.71773933672665,328.7672982730914
229.8674609375,229.890390625,229.936015625,229.8430078125,329.16346535654736,328.48623232319017,329.16238018423127,329.23804462979416
216.305546875,216.3275,216.37009765625,216.2823828125,329.6463235805911,329.021037493569,329.65100249502825,329.73547067328394
202.74380859375,202.7645703125,202.8042578125,202.7219140625,330.214914682006,329.64888514436984,330.23223890880894,330.3199055813109
189.1821875,189.2016796875,189.2384375,189.1615625,330.9209045081194,330.40357600770835,330.9470814106553,331.01894401294066
175.620625,175.63875,175.67265625,175.60125,331.61160954953573,331.37438556937167,331.63861048351316,331.68085797957286
162.059091796875,162.075810546875,162.106826171875,162.040947265625,332.2074186887847,332.33908999272154,332.2373685091629,332.2572133937064
148.49759765625,148.512861328125,148.54095703125,148.48068359375,332.8289445969683,333.29335343638985,332.8682420576066,332.8768931546204
134.936162109375,134.949951171875,134.97505859375,134.920537109375,333.79278819277135,334.78923323763837,333.86845224578474,333.89004259689597
121.37474609375,121.387041015625,121.4091796875,121.360517578125,336.01820958567004,338.46531981302036,336.2879948015031,336.3291836853854
107.81333984375,107.824130859375,107.843515625,107.8006640625,346.28510763657863,356.7202014449913,348.9006770975368,349.6074966467306
94.25193359375,94.26123046875,94.278037109375,94.240888671875,380.75951979934086,391.781242266742,391.33420975743445,391.32723059922256
80.69046875,80.6983251953125,80.7125390625,80.681103515625,409.19582216213655,410.86258880482956,410.96195043562295,411.0231702694141
67.12896484375,67.135419921875,67.147021484375,67.121279296875,433.21247635305866,432.75760441179204,432.7467346594558,432.7944661304717
53.567421875,53.572490234375,53.58146484375,53.56142578125,461.03141087060476,461.5750961433334,461.5516881695675,461.59587493979996
40.0058837890625,40.00955322265625,40.01592529296875,40.00158203125,501.38768340342114,501.77629350167496,501.76090732752874,501.8081564563226
26.4444091796875,26.446650390625,26.45044189453125,26.44181396484375,567.3513186147718,565.2061419905464,565.1760411837324,565.2340880469744
12.882989501953125,12.883746337890624,12.88500244140625,12.882119140625,677.5510249367125,680.5222243658178,679.8315037960473,679.9041959767237
