334.9297866821289,1786
p1,p2,p3,p4,wsm6,kessler,thompson,morrison
202.73751953125,202.7169140625,202.7701171875,202.73544921875,331.4298410209753,331.7003927582401,331.4455667832813,331.321786372417
189.1763671875,189.156953125,189.2067578125,189.174453125,332.20908563380783,332.5200497932851,332.21945499095204,332.10723089905485
175.6152734375,175.59716796875,175.6434375,175.613515625,332.99700164393295,333.32998785332705,332.98191446131943,332.8929957344635
162.05416015625,162.037451171875,162.08009765625,162.052587890625,333.72818151148954,334.09331748994094,333.6910749184226,333.6341010251511
148.4930859375,148.477783203125,148.51677734375,148.49166015625,334.36819969429905,334.76568401555176,334.3316553764595,334.2973956464454
134.93205078125,134.918173828125,134.953486328125,134.93076171875,335.14487749527615,335.5263473876504,335.1153767596524,335.0680982643868
121.37103515625,121.358603515625,121.390205078125,121.36986328125,338.17781537610205,338.6913498994483,338.10480427005024,338.08604565141104
107.81,107.799052734375,107.826923828125,107.808984375,361.7541798196313,362.1018171274501,361.67642386128944,361.70329524814304
94.248984375,94.2394921875,94.263642578125,94.2480859375,392.27759585533806,392.27412403976865,392.2803876795132,392.28965768420255
80.6879541015625,80.6799169921875,80.700361328125,80.68720703125,410.7749336874537,410.790240491915,410.7510222600259,410.77222617007055
67.12693359375,67.12033203125,67.137080078125,67.126318359375,432.7777938533093,432.7886993110297,432.7594188480534,432.77926233082627
53.56587890625,53.56072265625,53.573779296875,53.56541015625,461.5910029925855,461.5986804060973,461.57484732300435,461.5941591277412
40.004833984375,40.00111328125,40.0104736328125,40.0044970703125,501.79585348180996,501.8037922182225,501.77938726849726,501.80030178508554
26.44381591796875,26.44155517578125,26.44719970703125,26.44361572265625,565.2400553620188,565.2625594523357,565.211028261764,565.2356032986377
12.882801513671875,12.882041015625,12.883929443359374,12.882734375,680.4929932287662,680.6866028734694,680.5012111145651,680.3590645171647
